row_index,row_key,domain,classification,match_level,evidence_count,matched_ledger_ids,txn_id,sequence,tx_date,create_date,use_date,amount,abs_amount,account_name,name,memo,txn_type,description,payroll_hits,asset_hits,row_tokens
49652,14706,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1073;17854,14706,0,2025-08-07,2025-08-20,2025-08-07,-132.0,132.0,0228362 CIBC checking account,Esso Circle K,ESSO CIRCLE K PURCHASE521912280452;4506*********534;Point of Sale - Interac,Expense,,,purchase,0228362;4506;534;account;checking;cibc;circle;esso;expense;interac;point;purchase521912280452;sale
49655,15741,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1073;17854,15741,0,2025-08-07,2025-08-20,2025-08-07,-132.0,132.0,3648117 CIBC Business Deposit account,Esso,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;esso;expense
49668,15652,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1076;17856,15652,0,2025-08-08,2025-08-20,2025-08-08,-175.0,175.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49671,15676,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1075;17858,15676,0,2025-08-08,2025-08-20,2025-08-08,-87.01,87.01,3648117 CIBC Business Deposit account,Co-op Gas,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;expense;gas
49682,15653,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1077;17861,15653,0,2025-08-11,2025-08-20,2025-08-11,-600.0,600.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49705,15655,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1080;17866,15655,0,2025-08-13,2025-08-20,2025-08-13,-200.0,200.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49716,15656,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1082;17868,15656,0,2025-08-14,2025-08-20,2025-08-14,-2650.0,2650.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49725,14705,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1083;17871,14705,0,2025-08-15,2025-08-20,2025-08-15,-125.01,125.01,0228362 CIBC checking account,Esso Circle K,ESSO CIRCLE K PURCHASE522716261809;4506*********534;Point of Sale - Interac,Expense,,,purchase,0228362;4506;534;account;checking;cibc;circle;esso;expense;interac;point;purchase522716261809;sale
49731,15742,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1083;17871,15742,0,2025-08-15,2025-08-20,2025-08-15,-125.01,125.01,3648117 CIBC Business Deposit account,Esso,,Credit Card Expense,,,bus,3648117;account;business;cibc;credit;deposit;esso;expense
49746,15657,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,3,1086;6526;17875,15657,0,2025-08-18,2025-08-20,2025-08-18,-100.0,100.0,3648117 CIBC Business Deposit account,Cash,,Credit Card Expense,,,bus,3648117;account;business;cash;cibc;credit;deposit;expense
49749,15734,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1086;17875,15734,0,2025-08-18,2025-08-20,2025-08-18,-100.0,100.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
49762,15691,ASSET,NEEDS_REVIEW_AMBIGUOUS,L2_MULTI,2,1087;17879,15691,0,2025-08-19,2025-08-20,2025-08-19,-100.0,100.0,3648117 CIBC Business Deposit account,,,Transfer,,,bus,3648117;account;business;cibc;deposit
