file,line_number,classification,match_tier,reason,raw_date,date,account_raw,account_code,account_name,description,csv_key_raw,csv_debit,csv_credit,csv_net,alms_id,alms_date,alms_account_code,alms_account_name,alms_description,alms_debit,alms_credit,alms_net
Copy of General_ledger2.csv,219,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,2803 L-11 2009 Ford E-450 Shuttle,2803,L-11 2009 Ford E-450 Shuttle,Journal Entry,,,54235.98,-54235.98,,,,,,,,
Copy of General_ledger2.csv,222,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,2813 Cap Lease 03 Ford Excurs 799.03,2813,Cap Lease 03 Ford Excurs 799.03,Journal Entry,,,12585.30,-12585.30,,,,,,,,
Copy of General_ledger2.csv,225,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,2900 Shareholder Loan,2900,Shareholder Loan,Journal Entry,,,528694.07,-528694.07,,,,,,,,
Copy of General_ledger2.csv,228,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,3100 Capital Stock,3100,Capital Stock,Journal Entry,,,100.00,-100.00,,,,,,,,
Copy of General_ledger2.csv,231,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,3600 Retained Earnings,3600,Retained Earnings,Journal Entry,,331995.48,,331995.48,,,,,,,,
Copy of General_ledger2.csv,234,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,4000 Limousine Service Income,4000,Limousine Service Income,Journal Entry,,,3359784.10,-3359784.10,,,,,,,,
Copy of General_ledger2.csv,237,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,4100 Fuel Surcharge,4100,Fuel Surcharge,Journal Entry,,,65386.75,-65386.75,,,,,,,,
Copy of General_ledger2.csv,240,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,4200 Other Charges,4200,Other Charges,Journal Entry,,,51441.41,-51441.41,,,,,,,,
Copy of General_ledger2.csv,243,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,4300 Gratuity Income,4300,Gratuity Income,Journal Entry,,,235881.85,-235881.85,,,,,,,,
Copy of General_ledger2.csv,246,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,4800 Other Income,4800,Other Income,Journal Entry,,,2681.55,-2681.55,,,,,,,,
Copy of General_ledger2.csv,249,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6000 Advertising,6000,Advertising,Journal Entry,,136439.65,,136439.65,,,,,,,,
Copy of General_ledger2.csv,250,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6000 Advertising,6000,Advertising,Journal Entry,,59890.17,,59890.17,,,,,,,,
Copy of General_ledger2.csv,253,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6005 Donations,6005,Donations,Journal Entry,,4896.24,,4896.24,,,,,,,,
Copy of General_ledger2.csv,254,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6005 Donations,6005,Donations,Journal Entry,,1300.00,,1300.00,,,,,,,,
Copy of General_ledger2.csv,257,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6010 Trade Shows,6010,Trade Shows,Journal Entry,,2647.13,,2647.13,,,,,,,,
Copy of General_ledger2.csv,260,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6050 Depreciation,6050,Depreciation,Journal Entry,,76188.68,,76188.68,,,,,,,,
Copy of General_ledger2.csv,263,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Journal Entry,,3759.77,,3759.77,,,,,,,,
Copy of General_ledger2.csv,264,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6100 Bank Charges & Interest,6100,Bank Charges & Interest,Journal Entry,,48788.91,,48788.91,,,,,,,,
Copy of General_ledger2.csv,267,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6101 Interest & Late Chgs Expense,6101,Interest & Late Chgs Expense,Journal Entry,,25.00,,25.00,,,,,,,,
Copy of General_ledger2.csv,268,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6101 Interest & Late Chgs Expense,6101,Interest & Late Chgs Expense,Journal Entry,,1797.67,,1797.67,,,,,,,,
Copy of General_ledger2.csv,271,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6110 Credit Card Charges,6110,Credit Card Charges,Journal Entry,,66978.87,,66978.87,,,,,,,,
Copy of General_ledger2.csv,274,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6200 Courier & Freight,6200,Courier & Freight,Journal Entry,,390.03,,390.03,,,,,,,,
Copy of General_ledger2.csv,275,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6200 Courier & Freight,6200,Courier & Freight,Journal Entry,,1028.64,,1028.64,,,,,,,,
Copy of General_ledger2.csv,278,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6225 Training & Recruiting,6225,Training & Recruiting,Journal Entry,,89.10,,89.10,,,,,,,,
Copy of General_ledger2.csv,281,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6300 Equipment Rental,6300,Equipment Rental,Journal Entry,,33996.97,,33996.97,,,,,,,,
Copy of General_ledger2.csv,284,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6340 Administration,6340,Administration,Journal Entry,,1220.00,,1220.00,,,,,,,,
Copy of General_ledger2.csv,287,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6350 Equipment Repairs,6350,Equipment Repairs,Journal Entry,,54.00,,54.00,,,,,,,,
Copy of General_ledger2.csv,288,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6350 Equipment Repairs,6350,Equipment Repairs,Journal Entry,,1924.42,,1924.42,,,,,,,,
Copy of General_ledger2.csv,291,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6400 Insurance,6400,Insurance,Journal Entry,,229283.98,,229283.98,,,,,,,,
Copy of General_ledger2.csv,294,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6450 Interest on LTD,6450,Interest on LTD,Journal Entry,,11910.81,,11910.81,,,,,,,,
Copy of General_ledger2.csv,297,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6475 Licenses & Permits,6475,Licenses & Permits,Journal Entry,,2476.85,,2476.85,,,,,,,,
Copy of General_ledger2.csv,298,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6475 Licenses & Permits,6475,Licenses & Permits,Journal Entry,,12077.96,,12077.96,,,,,,,,
Copy of General_ledger2.csv,301,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6476 Registrations,6476,Registrations,Journal Entry,,17886.04,,17886.04,,,,,,,,
Copy of General_ledger2.csv,304,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6480 Membership,6480,Membership,Journal Entry,,708.64,,708.64,,,,,,,,
Copy of General_ledger2.csv,307,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6500 Meals and Entertainment,6500,Meals and Entertainment,Journal Entry,,32736.04,,32736.04,,,,,,,,
Copy of General_ledger2.csv,310,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6550 Office Supplies,6550,Office Supplies,Journal Entry,,8704.10,,8704.10,,,,,,,,
Copy of General_ledger2.csv,311,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6550 Office Supplies,6550,Office Supplies,Journal Entry,,34897.86,,34897.86,,,,,,,,
Copy of General_ledger2.csv,314,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6600 Wages and Salaries,6600,Wages and Salaries,Journal Entry,,798213.26,,798213.26,,,,,,,,
Copy of General_ledger2.csv,317,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6605 Payroll Expenses,6605,Payroll Expenses,Journal Entry,,149081.37,,149081.37,,,,,,,,
Copy of General_ledger2.csv,320,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6625 Professional Fees,6625,Professional Fees,Journal Entry,,21379.74,,21379.74,,,,,,,,
Copy of General_ledger2.csv,321,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6625 Professional Fees,6625,Professional Fees,Journal Entry,,3902.03,,3902.03,,,,,,,,
Copy of General_ledger2.csv,324,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6650 Rent,6650,Rent,Journal Entry,,94512.74,,94512.74,,,,,,,,
Copy of General_ledger2.csv,325,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6650 Rent,6650,Rent,Journal Entry,,23018.19,,23018.19,,,,,,,,
Copy of General_ledger2.csv,328,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6700 Subcontractor,6700,Subcontractor,Journal Entry,,2129.16,,2129.16,,,,,,,,
Copy of General_ledger2.csv,329,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6700 Subcontractor,6700,Subcontractor,Journal Entry,,11643.48,,11643.48,,,,,,,,
Copy of General_ledger2.csv,332,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6730 Staff Incentives,6730,Staff Incentives,Journal Entry,,325.00,,325.00,,,,,,,,
Copy of General_ledger2.csv,335,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6745 Reimbursed Expenses,6745,Reimbursed Expenses,Journal Entry,,,3276.30,-3276.30,,,,,,,,
Copy of General_ledger2.csv,338,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6750 Supplies,6750,Supplies,Journal Entry,,1861.49,,1861.49,,,,,,,,
Copy of General_ledger2.csv,339,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6750 Supplies,6750,Supplies,Journal Entry,,31622.82,,31622.82,,,,,,,,
Copy of General_ledger2.csv,342,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6751 Hospitality Supplies,6751,Hospitality Supplies,Journal Entry,,230222.31,,230222.31,,,,,,,,
Copy of General_ledger2.csv,343,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6751 Hospitality Supplies,6751,Hospitality Supplies,Journal Entry,,950.00,,950.00,,,,,,,,
Copy of General_ledger2.csv,346,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6755 Uniforms,6755,Uniforms,Journal Entry,,839.93,,839.93,,,,,,,,
Copy of General_ledger2.csv,349,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6800 Telephone,6800,Telephone,Journal Entry,,47515.06,,47515.06,,,,,,,,
Copy of General_ledger2.csv,350,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6800 Telephone,6800,Telephone,Journal Entry,,27318.44,,27318.44,,,,,,,,
Copy of General_ledger2.csv,353,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6810 Internet,6810,Internet,Journal Entry,,1326.92,,1326.92,,,,,,,,
Copy of General_ledger2.csv,354,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6810 Internet,6810,Internet,Journal Entry,,541.92,,541.92,,,,,,,,
Copy of General_ledger2.csv,357,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6825 Travel,6825,Travel,Journal Entry,,9921.17,,9921.17,,,,,,,,
Copy of General_ledger2.csv,360,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6826 Parking & Misc. Ticket Expenses,6826,Parking & Misc. Ticket Expenses,Journal Entry,,7623.64,,7623.64,,,,,,,,
Copy of General_ledger2.csv,363,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6850 Utilities,6850,Utilities,Journal Entry,,1969.94,,1969.94,,,,,,,,
Copy of General_ledger2.csv,364,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6850 Utilities,6850,Utilities,Journal Entry,,1119.88,,1119.88,,,,,,,,
Copy of General_ledger2.csv,367,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6855 Utilities:Heat,6855,Utilities:Heat,Journal Entry,,2102.23,,2102.23,,,,,,,,
Copy of General_ledger2.csv,368,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6855 Utilities:Heat,6855,Utilities:Heat,Journal Entry,,263.53,,263.53,,,,,,,,
Copy of General_ledger2.csv,371,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6860 Utilities:Power,6860,Utilities:Power,Journal Entry,,692.80,,692.80,,,,,,,,
Copy of General_ledger2.csv,372,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6860 Utilities:Power,6860,Utilities:Power,Journal Entry,,5672.28,,5672.28,,,,,,,,
Copy of General_ledger2.csv,375,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6865 Utilities:Water,6865,Utilities:Water,Journal Entry,,304.52,,304.52,,,,,,,,
Copy of General_ledger2.csv,379,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6900 Vehicle R&M,6900,Vehicle R&M,Journal Entry,,196143.89,,196143.89,,,,,,,,
Copy of General_ledger2.csv,380,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6900 Vehicle R&M,6900,Vehicle R&M,Journal Entry,,142275.03,,142275.03,,,,,,,,
Copy of General_ledger2.csv,383,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6925 Fuel,6925,Fuel,Journal Entry,,320005.81,,320005.81,,,,,,,,
Copy of General_ledger2.csv,386,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6930 Waste Removal,6930,Waste Removal,Journal Entry,,198.03,,198.03,,,,,,,,
Copy of General_ledger2.csv,389,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6950 WCB,6950,WCB,Journal Entry,,3807.02,,3807.02,,,,,,,,
Copy of General_ledger2.csv,390,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,6950 WCB,6950,WCB,Journal Entry,,15884.41,,15884.41,,,,,,,,
Copy of General_ledger2.csv,393,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/08/2025,2025-08-26,Lease Expense,Lease,Expense,Journal Entry,,3171.41,,3171.41,,,,,,,,
Copy of General_ledger.csv,73,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/01/2012,2012-01-31,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,35244.36,,35244.36,,,,,,,,
Copy of General_ledger.csv,150,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/02/2012,2012-02-28,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,26880.41,,26880.41,,,,,,,,
Copy of General_ledger.csv,219,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/03/2012,2012-03-31,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,30215.51,,30215.51,,,,,,,,
Copy of General_ledger.csv,227,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,03/04/2012,2012-04-03,1000 CIBC Bank 1615,1000,CIBC Bank 1615,QuickBooks generated zero amount transaction for bill payment stub | Sully Chapman Beattie | Bill Payment (Cheque),,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,252,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,11/04/2012,2012-04-11,1000 CIBC Bank 1615,1000,CIBC Bank 1615,QuickBooks generated zero amount transaction for bill payment stub | 106.7 The Drive | Bill Payment (Cheque),,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,266,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,12/04/2012,2012-04-12,1000 CIBC Bank 1615,1000,CIBC Bank 1615,QuickBooks generated zero amount transaction for bill payment stub | Fibrenew | Bill Payment (Cheque),,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,293,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,26/04/2012,2012-04-26,1000 CIBC Bank 1615,1000,CIBC Bank 1615,QuickBooks generated zero amount transaction for bill payment stub | 106.7 The Drive | Bill Payment (Cheque),,0.00,,0.00,,,,,,,,
Copy of General_ledger.csv,301,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/04/2012,2012-04-30,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,70246.26,,70246.26,,,,,,,,
Copy of General_ledger.csv,391,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/05/2012,2012-05-31,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,55675.92,,55675.92,,,,,,,,
Copy of General_ledger.csv,476,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2012,2012-06-30,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,39173.51,,39173.51,,,,,,,,
Copy of General_ledger.csv,503,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/07/2012,2012-07-31,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,15577.80,,15577.80,,,,,,,,
Copy of General_ledger.csv,532,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/08/2012,2012-08-31,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,10737.65,,10737.65,,,,,,,,
Copy of General_ledger.csv,555,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/09/2012,2012-09-30,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,5730.66,,5730.66,,,,,,,,
Copy of General_ledger.csv,576,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/10/2012,2012-10-31,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,4371.45,,4371.45,,,,,,,,
Copy of General_ledger.csv,606,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/11/2012,2012-11-30,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,4775.83,,4775.83,,,,,,,,
Copy of General_ledger.csv,628,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/12/2012,2012-12-31,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,4795.96,,4795.96,,,,,,,,
Copy of General_ledger.csv,639,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/01/2013,2013-01-31,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,266.26,,266.26,,,,,,,,
Copy of General_ledger.csv,651,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,28/02/2013,2013-02-28,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,1600.00,,1600.00,,,,,,,,
Copy of General_ledger.csv,670,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/03/2013,2013-03-31,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,5218.05,,5218.05,,,,,,,,
Copy of General_ledger.csv,709,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,27/03/2014,2014-03-27,1000 CIBC Bank 1615,1000,CIBC Bank 1615,Deposit | Deposit,,433.77,,433.77,,,,,,,,
Copy of General_ledger.csv,759,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,01/01/2012,2012-01-01,1010 Scotia Bank Main,1010,Scotia Bank Main,Begining Balance | Journal Entry,,40.00,,40.00,,,,,,,,
Copy of General_ledger.csv,762,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,29/02/2012,2012-02-29,1010 Scotia Bank Main,1010,Scotia Bank Main,Deposit | Deposit,,5420.00,,5420.00,,,,,,,,
Copy of General_ledger.csv,767,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/04/2012,2012-04-30,1010 Scotia Bank Main,1010,Scotia Bank Main,Deposit | Deposit,,400.00,,400.00,,,,,,,,
Copy of General_ledger.csv,771,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/05/2012,2012-05-31,1010 Scotia Bank Main,1010,Scotia Bank Main,Deposit | Deposit,,1000.00,,1000.00,,,,,,,,
Copy of General_ledger.csv,787,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,30/06/2012,2012-06-30,1010 Scotia Bank Main,1010,Scotia Bank Main,Deposit | Deposit,,7864.50,,7864.50,,,,,,,,
Copy of General_ledger.csv,840,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,25/07/2012,2012-07-25,1010 Scotia Bank Main,1010,Scotia Bank Main,Deposit | MGM Ford | Deposit,,863.47,,863.47,,,,,,,,
Copy of General_ledger.csv,855,MISSING_IN_ALMS,FALLBACK,no candidate found by key/date/account/amount,31/07/2012,2012-07-31,1010 Scotia Bank Main,1010,Scotia Bank Main,Chq 8 | Deposit,,,2000.00,-2000.00,,,,,,,,
